188,500.01,1500.00,"9877770000629","discount green",4,0,20191101,81323,911
189,1500.01,9999999.00,"9877770000629","discount green",5,0,20191101,81323,911
191,500.01,1500.00,"9877770000636","discount green",4,0,20191101,81323,911
192,1500.01,9999999.00,"9877770000636","discount green",5,0,20191101,81323,911
193,.00,500.00,"9877770000643","discount green",3,0,20191101,81323,911
195,1500.01,9999999.00,"9877770000643","discount green",5,0,20191101,81323,911
196,.00,500.00,"9877770000650","discount green",3,0,20191101,81323,911
197,500.01,1500.00,"9877770000650","discount green",4,0,20191101,81323,911
199,.00,500.00,"9877770000667","discount green",3,0,20191101,81323,911
200,500.01,1500.00,"9877770000667","discount green",4,0,20191101,81323,911
201,1500.01,9999999.00,"9877770000667","discount green",5,0,20191101,81323,911
203,500.01,1500.00,"9877770000674","discount green",4,0,20191101,81323,911
204,1500.01,9999999.00,"9877770000674","discount green",5,0,20191101,81323,911
205,.00,500.00,"9877770000681","discount green",3,0,20191101,81323,911
206,500.01,1500.00,"9877770000681","discount green",4,0,20191101,81323,911
209,500.01,1500.00,"9877770000698","discount green",4,0,20191101,81323,911
210,1500.01,9999999.00,"9877770000698","discount green",5,0,20191101,81323,911
211,.00,500.00,"9877770000704","discount green",3,0,20191101,81323,911
213,1500.01,9999999.00,"9877770000704","discount green",5,0,20191101,81323,911
214,.00,500.00,"9877770000711","discount green",3,0,20191101,81323,911
215,500.01,1500.00,"9877770000711","discount green",4,0,20191101,81323,911
216,1500.01,9999999.00,"9877770000711","discount green",5,0,20191101,81323,911
218,500.01,1500.00,"9877770000728","discount green",4,0,20191101,81323,911
219,1500.01,9999999.00,"9877770000728","discount green",5,0,20191101,81323,911
220,.00,500.00,"9877770000735","discount green",3,0,20191101,81323,911
222,1500.01,9999999.00,"9877770000735","discount green",5,0,20191101,81323,911
223,.00,500.00,"9877770000742","discount green",3,0,20191101,81323,911
224,500.01,1500.00,"9877770000742","discount green",4,0,20191101,81323,911
226,.00,500.00,"9877770000759","discount green",3,0,20191101,81323,911
227,500.01,1500.00,"9877770000759","discount green",4,0,20191101,81323,911
228,1500.01,9999999.00,"9877770000759","discount green",5,0,20191101,81323,911
230,500.01,1500.00,"9877770000766","discount green",4,0,20191101,81323,911
231,1500.01,9999999.00,"9877770000766","discount green",5,0,20191101,81323,911
232,.00,500.00,"9877770000773","discount green",3,0,20191101,81323,911
234,1500.01,9999999.00,"9877770000773","discount green",5,0,20191101,81323,911
235,.00,500.00,"9877770000780","discount green",3,0,20191101,81323,911
236,500.01,1500.00,"9877770000780","discount green",4,0,20191101,81323,911
237,1500.01,9999999.00,"9877770000780","discount green",5,0,20191101,81323,911
239,500.01,1500.00,"9877770000797","discount green",4,0,20191101,81323,911
240,1500.01,9999999.00,"9877770000797","discount green",5,0,20191101,81323,911
241,.00,500.00,"9877770000803","discount green",3,0,20191101,81323,911
243,1500.01,9999999.00,"9877770000803","discount green",5,0,20191101,81323,911
244,.00,500.00,"9877770000810","discount green",3,0,20191101,81323,911
245,500.01,1500.00,"9877770000810","discount green",4,0,20191101,81323,911
247,.00,500.00,"9877770000827","discount green",3,0,20191101,81323,911
248,500.01,1500.00,"9877770000827","discount green",4,0,20191101,81323,911
249,1500.01,9999999.00,"9877770000827","discount green",5,0,20191101,81323,911
251,500.01,1500.00,"9877770000834","discount green",4,0,20191101,81323,911
252,1500.01,9999999.00,"9877770000834","discount green",5,0,20191101,81323,911
253,.00,500.00,"9877770000841","discount green",3,0,20191101,81323,911
254,500.01,1500.00,"9877770000841","discount green",4,0,20191101,81323,911
256,.00,500.00,"9877770000858","discount green",3,0,20191101,81323,911
257,500.01,1500.00,"9877770000858","discount green",4,0,20191101,81323,911
258,1500.01,9999999.00,"9877770000858","discount green",5,0,20191101,81323,911
260,500.01,1500.00,"9877770000865","discount green",4,0,20191101,81323,911
261,1500.01,9999999.00,"9877770000865","discount green",5,0,20191101,81323,911
262,.00,500.00,"9877770000872","discount green",3,0,20191101,81323,911
264,1500.01,9999999.00,"9877770000872","discount green",5,0,20191101,81323,911
265,.00,500.00,"9877770000889","discount green",3,0,20191101,81323,911
266,500.01,1500.00,"9877770000889","discount green",4,0,20191101,81323,911
